#Node1	Node2	weight
P20333	P17066	0.75
P20333	P41182	0.348804
P20333	O14980	0.75
P20333	P11142	0.75
P20333	P62263	0.75
P20333	Q15628	0.75
P20333	Q9UER7	0.62552
P20333	P31689	0.75
P20333	O15111	0.311133
P20333	Q13546	0.311133
P20333	P28799	0.75
Q9Y6X2	P42224	0.75
Q9Y6X2	Q04206	0.75
Q9Y6X2	Q9NYJ8	0.311133
Q9Y6X2	P10275	0.75
Q9Y6X2	P29590	0.473922
Q9Y6X2	P03372	0.201461
Q9Y6X2	P63279	0.75
Q9Y6X2	Q15796	0.75
Q9Y6X2	P40763	0.75
Q9Y6X2	Q9Y4K3	0.473922
Q9Y6X2	Q13049	0.49229300000000004
Q9Y6X2	Q09472	0.75
Q9Y6X2	Q05516	0.473922
Q9Y6X2	Q13547	0.473922
Q9Y6X2	Q92793	0.75
Q05516	Q12933	0.75
Q05516	P10275	0.75
Q05516	Q9NYJ8	0.75
Q05516	P03372	0.75
Q05516	Q92769	0.75
Q05516	P41182	0.75
Q05516	P19793	0.75
Q05516	P29590	0.75
Q05516	Q14192	0.75
Q05516	Q13547	0.75
Q05516	P01106	0.473922
Q05516	Q15834	0.75
Q05516	P43364	0.75
O15160	Q9Y2S0	0.473922
O15160	Q9GZS1	0.75
O15160	P62875	0.201461
O15160	Q9H9Y6	0.697741
O15160	O95602	0.75
O15160	P05412	0.41388500000000006
O15160	Q14191	0.75
O15160	P32121	0.710749
O15160	P52434	0.697741
O15160	Q15653	0.75
O15160	Q9BRK4	0.608042
O15160	Q99836	0.75
