#Node1	Node2	weight
P15336	P61981	0.710749
P15336	Q16539	0.75
P15336	Q99966	0.75
P15336	Q13838	0.710749
P15336	Q8IU81	0.75
P15336	P10275	0.75
P15336	P53539	0.181552
P15336	P04792	0.710749
P15336	P23511	0.311133
P15336	P17275	0.75
P15336	P63104	0.75
P15336	P05412	0.75
P15336	P84022	0.75
P15336	P29590	0.75
P15336	P06400	0.75
P15336	P14921	0.49229300000000004
P15336	Q13485	0.75
P15336	P35222	0.710749
P15336	P05556	0.710749
P15336	P01100	0.75
P15336	P18847	0.75
Q15788	Q12778	0.49229300000000004
Q15788	P10275	0.75
Q15788	Q13573	0.49229300000000004
Q15788	P31273	0.473922
Q15788	P03372	0.75
Q15788	P41235	0.75
Q15788	P05412	0.75
Q15788	P84022	0.311133
Q15788	P11473	0.75
Q15788	Q09472	0.75
Q15788	P38398	0.75
Q15788	P17844	0.473922
Q15788	P14921	0.311133
Q15788	Q92793	0.75
Q15788	P08047	0.452539
Q15788	Q92905	0.75
Q15788	P01100	0.75
Q15788	P04637	0.75
P31269	Q92793	0.49229300000000004
P31269	Q15022	0.75
P31269	Q13485	0.75
P31269	Q13547	0.75
P98082	Q9HAU4	0.75
P98082	P62993	0.75
P98082	P27986	0.75
P98082	P84022	0.75
P98082	P36897	0.75
P98082	P05771	0.568782
P98082	P37173	0.75
P98082	O14641	0.75
P98082	Q15796	0.75
P48736	P31749	0.62552
P48736	P27986	0.75
P48736	O15530	0.68084
O75925	P31749	0.28041900000000003
O75925	O75928	0.75
O75925	P16220	0.75
O75925	P10275	0.75
O75925	P03372	0.499646
O75925	P12757	0.75
O75925	P48436	0.473922
O75925	P63104	0.28041900000000003
O75925	P05412	0.75
O75925	P84022	0.473922
O75925	P29590	0.75
O75925	P38398	0.75
O75925	P17844	0.75
O75925	Q13485	0.75
O75925	Q8TAD8	0.75
O75925	O15105	0.75
O75925	P04637	0.75
O75925	P49841	0.75
P49841	P31749	0.75
P49841	Q92574	0.75
P49841	Q9HAU4	0.311133
P49841	P10275	0.75
P49841	P17275	0.674374
P49841	P17844	0.75
P49841	Q01844	0.75
P49841	P26641	0.28041900000000003
P49841	P63104	0.75
P49841	P84022	0.75
P49841	P35222	0.75
P49841	P04637	0.75
P49841	P49840	0.473922
P49841	P18847	0.311133
P49841	O75925	0.75
P49841	Q12778	0.75
P49841	P16220	0.75
P49841	P48436	0.75
P49841	Q15796	0.348804
P49841	P01106	0.75
P49841	P03372	0.674374
P49841	P05412	0.75
P49841	Q92905	0.311133
P12755	O15105	0.75
P12755	P03372	0.311133
P12755	P12757	0.75
P12755	P05412	0.311133
P12755	P84022	0.75
P12755	P36897	0.75
P12755	P29590	0.75
P12755	P06400	0.311133
P12755	Q09472	0.75
P12755	P17844	0.311133
P12755	Q13485	0.75
P12755	Q13573	0.75
P12755	Q15796	0.75
P12755	P04637	0.311133
P12755	Q9H2X6	0.75
P04792	P31749	0.75
P04792	Q9HAU4	0.311133
P04792	P10275	0.75
P04792	O15111	0.710749
P04792	P62993	0.75
P04792	Q9H0M0	0.75
P04792	P63104	0.75
P04792	Q13573	0.75
P04792	Q9UER7	0.75
P04792	P04637	0.75
P04792	P08047	0.473922
P04792	P01106	0.7457060000000001
P04792	P15336	0.710749
P04792	P03372	0.75
P04792	Q92905	0.311133
P15884	O15105	0.75
P15884	Q9UER7	0.75
P15884	P10275	0.75
P15884	Q09472	0.75
P15884	Q13761	0.473922
P15884	Q02363	0.75
P15884	Q13569	0.311133
P15884	Q15796	0.348804
P15884	P14921	0.41388500000000006
P15884	P35222	0.75
P15884	Q9UPN9	0.75
P15884	P01106	0.348804
P15884	P04637	0.75
Q13485	P31749	0.75
Q13485	Q14186	0.75
Q13485	O43524	0.75
Q13485	Q9HAU4	0.311133
Q13485	Q9UJU2	0.75
Q13485	Q86V81	0.311133
Q13485	Q15583	0.75
Q13485	P31269	0.75
Q13485	Q12778	0.75
Q13485	O15530	0.75
Q13485	Q9H0M0	0.710749
Q13485	O75593	0.75
Q13485	Q13838	0.311133
Q13485	P15336	0.75
Q13485	Q99966	0.75
Q13485	Q16254	0.75
Q13485	P10275	0.75
Q13485	P31273	0.311133
Q13485	P17535	0.75
Q13485	P49711	0.75
Q13485	P03372	0.75
Q13485	P12755	0.75
Q13485	P12757	0.75
Q13485	P17275	0.75
Q13485	P28749	0.75
Q13485	P41235	0.75
Q13485	Q92793	0.75
Q13485	P05412	0.75
Q13485	Q01844	0.75
Q13485	P84022	0.75
Q13485	Q13761	0.75
Q13485	Q09472	0.75
Q13485	Q13569	0.75
Q13485	Q9UPN9	0.75
Q13485	Q8TAK6	0.75
Q13485	Q9UER7	0.641285
Q13485	Q13950	0.75
Q13485	P35222	0.75
Q13485	Q8TAD8	0.75
Q13485	Q02078	0.473922
Q13485	Q13573	0.28041900000000003
Q13485	P53539	0.75
Q13485	P98177	0.75
Q13485	Q9NPI6	0.75
Q13485	Q15329	0.75
Q13485	Q9GZV5	0.75
Q13485	Q15796	0.75
Q13485	Q13547	0.311133
Q13485	P01106	0.348804
Q13485	P01100	0.75
Q13485	P08047	0.75
P06400	Q14186	0.75
P06400	Q13547	0.75
P06400	O43524	0.75
P06400	P62993	0.75
P06400	Q15022	0.348804
P06400	Q12778	0.7457060000000001
P06400	P15336	0.75
P06400	Q16254	0.75
P06400	P10275	0.75
P06400	P12755	0.311133
P06400	P12757	0.311133
P06400	P41235	0.473922
P06400	Q09472	0.75
P06400	P05412	0.75
P06400	P11473	0.49229300000000004
P06400	P29590	0.75
P06400	P05771	0.568782
P06400	Q02363	0.75
P06400	P38398	0.75
P06400	Q13950	0.311133
P06400	Q14188	0.75
P06400	Q13573	0.49229300000000004
P06400	P04049	0.75
P06400	P08047	0.311133
P06400	Q15329	0.75
P06400	Q9UJU2	0.148423
P06400	P01106	0.28041900000000003
P06400	P01100	0.75
P06400	O15350	0.75
P17275	Q92793	0.311133
P17275	P53539	0.75
P17275	Q09472	0.75
P17275	Q13569	0.75
P17275	P17535	0.75
P17275	P01100	0.75
P17275	P38398	0.75
P17275	Q13485	0.75
P17275	P05412	0.75
P17275	P15336	0.75
P17275	P18847	0.75
P17275	P84022	0.75
P16220	P10275	0.75
P16220	Q15329	0.473922
P16220	O43541	0.473922
P16220	P15336	0.75
P16220	Q09472	0.75
P16220	Q9UER7	0.641285
P16220	P35222	0.311133
P16220	P04637	0.75
P16220	P49840	0.568782
P16220	Q15022	0.28041900000000003
P16220	O75925	0.75
P16220	Q92793	0.75
P16220	P38398	0.75
P16220	Q13547	0.75
P16220	P01106	0.473922
P16220	P01100	0.348804
P16220	P23511	0.7457060000000001
P16220	P17535	0.7457060000000001
P16220	P05412	0.75
P16220	P14921	0.348804
P16220	Q16539	0.75
P17535	P10275	0.75
P17535	P17275	0.75
P17535	Q09472	0.75
P17535	Q92905	0.75
P17535	P01100	0.75
P17535	P38398	0.75
P17535	P14921	0.283713
P17535	Q13485	0.75
P17535	Q02078	0.7457060000000001
P17535	P05412	0.75
P17535	P16220	0.7457060000000001
P17535	P53539	0.75
P17535	P18847	0.75
P17535	P84022	0.75
Q9GZV5	Q15796	0.75
Q9GZV5	O15350	0.452539
Q9GZV5	O14641	0.311133
Q9GZV5	Q13485	0.75
Q9GZV5	P63104	0.75
Q9GZV5	Q01196	0.75
Q9GZV5	P61981	0.75
Q9GZV5	P35222	0.75
Q9GZV5	P84022	0.75
Q16539	P31749	0.75
Q16539	Q13547	0.201461
Q16539	O43524	0.75
Q16539	Q92574	0.75
Q16539	P62993	0.473922
Q16539	Q12778	0.6033270000000001
Q16539	P15336	0.75
Q16539	P16220	0.75
Q16539	P10275	0.674374
Q16539	P04792	0.674374
Q16539	P17535	0.6033270000000001
Q16539	P03372	0.75
Q16539	P17275	0.6033270000000001
Q16539	P05412	0.75
Q16539	P48436	0.674374
Q16539	Q92905	0.75
Q16539	Q01844	0.674374
Q16539	P84022	0.75
Q16539	P36897	0.311133
Q16539	P29590	0.473922
Q16539	P06400	0.75
Q16539	P17844	0.674374
Q16539	P41235	0.75
Q16539	O15105	0.75
Q16539	Q02078	0.75
Q16539	P53539	0.75
Q16539	P08047	0.75
Q16539	Q06413	0.75
Q16539	P98177	0.6033270000000001
Q16539	Q09472	0.75
Q16539	P01100	0.75
Q16539	P49841	0.674374
Q16539	P04637	0.75
O15530	P31749	0.75
O15530	P84022	0.75
O15530	P05771	0.75
O15530	Q13485	0.75
O15530	O15105	0.75
O15530	P05106	0.674374
O15530	O15111	0.6033270000000001
O15530	Q15796	0.75
P49840	P31749	0.75
P49840	P10275	0.311133
P49840	P01106	0.75
P49840	P35222	0.75
P49840	P16220	0.568782
P49840	P61981	0.75
P49840	P49841	0.473922
P17844	P31749	0.311133
P17844	P03372	0.75
P17844	P62993	0.75
P17844	Q15022	0.710749
P17844	Q86V81	0.41388500000000006
P17844	O75925	0.75
P17844	P61981	0.75
P17844	P10275	0.75
P17844	P12755	0.311133
P17844	Q99496	0.710749
P17844	P05412	0.41388500000000006
P17844	P84022	0.75
P17844	P35222	0.311133
P17844	Q15788	0.473922
P17844	Q13573	0.644062
P17844	Q01844	0.473922
P17844	Q92793	0.311133
P17844	P08047	0.75
P17844	Q92905	0.311133
P17844	Q13547	0.75
P17844	P01100	0.522075
P17844	P04637	0.75
P17844	P49841	0.75
Q9H0M0	P36897	0.75
Q9H0M0	P04792	0.75
Q9H0M0	O43541	0.311133
Q9H0M0	P37173	0.75
Q9H0M0	P12757	0.75
Q9H0M0	Q13485	0.710749
Q9H0M0	O14641	0.75
Q9H0M0	O15105	0.75
Q9H0M0	Q13950	0.311133
Q9H0M0	Q01844	0.75
Q9H0M0	Q15796	0.75
Q9H0M0	Q9HAU4	0.75
Q9H0M0	P84022	0.75
P25208	P08047	0.311133
P25208	Q92793	0.311133
P25208	P23511	0.75
P25208	P62993	0.75
P25208	Q09472	0.75
P25208	P01106	0.75
P25208	P37173	0.536131
P25208	O15350	0.311133
P25208	Q13952	0.75
P25208	P04637	0.75
P25208	Q13547	0.311133
O43541	Q13485	0.75
O43541	P36897	0.75
O43541	P31273	0.75
O43541	Q9HAU4	0.75
O43541	Q15796	0.75
O43541	O15105	0.641285
O43541	Q9H0M0	0.311133
O43541	P84022	0.75
O43541	P37275	0.311133
O43541	Q13950	0.75
Q13547	P31269	0.75
Q13547	P10275	0.75
Q13547	Q13761	0.311133
Q13547	P28749	0.75
Q13547	Q96KQ7	0.75
Q13547	P06400	0.75
Q13547	O60315	0.75
Q13547	P25208	0.311133
Q13547	P01100	0.75
Q13547	P11473	0.522075
Q13547	P29590	0.75
Q13547	Q09472	0.75
Q13547	Q9UER7	0.75
Q13547	P35222	0.75
Q13547	Q14186	0.75
Q13547	Q14188	0.473922
Q13547	Q13573	0.41388500000000006
Q13547	P04637	0.75
Q13547	Q13952	0.311133
Q13547	P18847	0.75
Q13547	Q13485	0.311133
Q13547	Q15022	0.75
Q13547	Q15583	0.75
Q13547	Q9UJU2	0.311133
Q13547	P16220	0.75
Q13547	Q92793	0.311133
Q13547	Q99496	0.311133
Q13547	P38398	0.75
Q13547	Q02078	0.311133
Q13547	P08047	0.75
Q13547	Q15796	0.75
Q13547	P01106	0.75
Q13547	Q9H160	0.75
Q13547	P23511	0.311133
Q13547	Q16254	0.75
Q13547	P03372	0.75
Q13547	P12757	0.311133
Q13547	P05412	0.75
Q13547	P84022	0.75
Q13547	Q13950	0.75
Q13547	O15105	0.75
Q13547	Q16539	0.201461
Q13547	P53539	0.430888
Q13547	O15350	0.75
Q13547	Q08999	0.75
P62993	Q13838	0.75
P62993	P10275	0.75
P62993	P27986	0.75
P62993	Q92934	0.75
P62993	P06400	0.75
P62993	P17844	0.75
P62993	P26641	0.75
P62993	P25208	0.75
P62993	O75593	0.75
P62993	P61981	0.710749
P62993	P31273	0.75
P62993	P63104	0.75
P62993	Q09472	0.75
P62993	O14641	0.404698
P62993	P04637	0.348804
P62993	P04792	0.75
P62993	Q96KQ7	0.75
P62993	P08047	0.604492
P62993	P84022	0.75
P62993	P37173	0.348804
P62993	Q16539	0.473922
P62993	P98082	0.75
P62993	Q8TAK6	0.40824
Q8IU81	Q15583	0.75
Q8IU81	P15336	0.75
O00148	Q86V81	0.75
O00148	O75593	0.7457060000000001
O00148	Q13838	0.75
O00148	P05412	0.41388500000000006
O00148	P38398	0.311133
O00148	Q13573	0.75
O00148	P55316	0.7457060000000001
Q9UER7	Q13485	0.641285
Q9UER7	Q13547	0.75
Q9UER7	P16220	0.641285
Q9UER7	P10275	0.75
Q9UER7	Q92793	0.75
Q9UER7	P04792	0.75
Q9UER7	P29590	0.75
Q9UER7	P14921	0.75
Q9UER7	Q13573	0.311133
Q9UER7	O15350	0.75
Q9UER7	P15884	0.75
Q9UER7	P04637	0.75
Q9UER7	Q9H2X6	0.75
Q96HC4	P05771	0.75
Q96HC4	Q15022	0.710749
Q96HC4	Q02363	0.75
Q96HC4	Q99496	0.710749
Q13569	P11473	0.49229300000000004
Q13569	P10275	0.75
Q13569	P29590	0.75
Q13569	Q09472	0.75
Q13569	P03372	0.75
Q13569	P01106	0.7457060000000001
Q13569	O15350	0.28041900000000003
Q13569	P12757	0.75
Q13569	P17275	0.75
Q13569	P15884	0.311133
Q13569	P04637	0.28041900000000003
Q13569	Q13485	0.75
Q13569	Q8TAD8	0.75
Q13569	Q13838	0.75
Q13569	Q92793	0.75
P11473	O43524	0.75
P11473	Q9UJU2	0.348804
P11473	P41235	0.75
P11473	P05412	0.49229300000000004
P11473	Q01196	0.75
P11473	P84022	0.75
P11473	P06400	0.49229300000000004
P11473	Q09472	0.75
P11473	Q13569	0.49229300000000004
P11473	P38398	0.311133
P11473	Q15788	0.75
P11473	Q13573	0.75
P11473	Q92793	0.75
P11473	P98177	0.311133
P11473	Q13547	0.522075
P11473	P01106	0.311133
P11473	P01100	0.49229300000000004
Q86V81	Q9UJU2	0.49229300000000004
Q86V81	Q13838	0.75
Q86V81	O00148	0.75
Q86V81	P03372	0.75
Q86V81	Q99496	0.710749
Q86V81	P05412	0.41388500000000006
Q86V81	Q15022	0.710749
Q86V81	P17844	0.41388500000000006
Q86V81	Q13950	0.49229300000000004
Q86V81	Q13485	0.311133
Q86V81	Q01844	0.058035300000000005
Q86V81	Q92905	0.311133
Q86V81	P04637	0.311133
P37275	Q92793	0.311133
P37275	O43541	0.311133
P37275	Q09472	0.75
P37275	Q15796	0.75
P37275	O15105	0.75
P37275	P84022	0.75
P37275	Q01844	0.058035300000000005
Q8TAK6	P62993	0.40824
Q8TAK6	Q02363	0.75
Q8TAK6	Q15796	0.348804
Q8TAK6	Q13485	0.75
Q8TAK6	P84022	0.75
P05412	P10275	0.75
P05412	P17844	0.41388500000000006
P05412	Q9UPN9	0.75
P05412	P26641	0.41388500000000006
P05412	P04637	0.41388500000000006
P05412	P08047	0.75
P05412	P01100	0.75
P05412	P03372	0.75
P05412	P12755	0.311133
P05412	P84022	0.75
P05412	P14921	0.75
P05412	P17275	0.75
P05412	P63104	0.41388500000000006
P05412	Q15788	0.75
P05412	Q13573	0.41388500000000006
P05412	Q13950	0.75
P05412	P18847	0.75
P05412	Q86V81	0.41388500000000006
P05412	Q99966	0.75
P05412	Q92793	0.75
P05412	Q06413	0.41388500000000006
P05412	Q15796	0.75
P05412	P17535	0.75
P05412	Q01196	0.75
P05412	O00148	0.41388500000000006
P05412	Q13547	0.75
P05412	P15336	0.75
P05412	P29590	0.75
P05412	Q09472	0.75
P05412	P35222	0.473922
P05412	Q15583	0.75
P05412	P16220	0.75
P05412	P23511	0.311133
P05412	P37173	0.536131
P05412	Q92905	0.75
P05412	Q01844	0.75
P05412	P06400	0.75
P05412	P11473	0.49229300000000004
P05412	O14641	0.473922
P05412	O75928	0.75
P05412	O75925	0.75
P05412	Q02078	0.75
P05412	P38398	0.75
P05412	Q13485	0.75
P05412	P53539	0.75
Q13838	O00148	0.75
Q13838	P62993	0.75
Q13838	Q15022	0.710749
Q13838	Q86V81	0.75
Q13838	O75928	0.75
Q13838	P61981	0.75
Q13838	P15336	0.710749
Q13838	Q99496	0.710749
Q13838	Q13569	0.75
Q13838	Q13485	0.311133
Q13838	Q13573	0.75
Q13838	Q9H2X6	0.75
Q92934	P62993	0.75
Q92934	P04637	0.348804
Q92934	Q01844	0.75
Q96KQ7	P62993	0.75
Q96KQ7	Q99496	0.311133
Q96KQ7	P03372	0.49229300000000004
Q96KQ7	P29590	0.311133
Q96KQ7	Q13547	0.75
Q96KQ7	P01106	0.75
Q96KQ7	P04637	0.568782
Q96KQ7	O60315	0.75
Q99966	P05412	0.75
Q99966	Q09472	0.75
Q99966	P03372	0.75
Q99966	P15336	0.75
Q99966	P35222	0.311133
Q99966	Q92793	0.75
Q99966	P04637	0.522075
Q99966	Q13485	0.75
Q16625	P36897	0.311133
Q16625	P37173	0.311133
Q16625	Q13573	0.75
P08047	P62993	0.604492
P08047	P25208	0.311133
P08047	Q13118	0.49229300000000004
P08047	Q13485	0.75
P08047	P10275	0.75
P08047	P04792	0.473922
P08047	P23511	0.75
P08047	P41235	0.75
P08047	P03372	0.75
P08047	P06400	0.311133
P08047	P28749	0.311133
P08047	P05412	0.75
P08047	Q01196	0.473922
P08047	P84022	0.75
P08047	P29590	0.75
P08047	Q09472	0.75
P08047	P38398	0.75
P08047	P17844	0.75
P08047	P14921	0.75
P08047	P37173	0.75
P08047	Q15788	0.452539
P08047	Q92793	0.75
P08047	Q06413	0.641285
P08047	Q15796	0.75
P08047	Q13547	0.75
P08047	P01106	0.75
P08047	Q13952	0.75
P08047	P04637	0.75
P08047	P35222	0.311133
Q01844	Q92934	0.75
Q01844	P17844	0.473922
Q01844	Q9UPN9	0.058035300000000005
Q01844	Q9H0M0	0.75
Q01844	P63104	0.311133
Q01844	Q09472	0.7060310000000001
Q01844	P37275	0.058035300000000005
Q01844	P04637	0.311133
Q01844	P49841	0.75
Q01844	P18847	0.058035300000000005
Q01844	Q15022	0.75
Q01844	Q86V81	0.058035300000000005
Q01844	Q92793	0.75
Q01844	Q99496	0.710749
Q01844	P03372	0.75
Q01844	P05412	0.75
Q01844	Q13485	0.75
Q01844	Q92905	0.311133
P18847	P17535	0.75
P18847	Q13547	0.75
P18847	P01100	0.5570579999999999
P18847	P17275	0.75
P18847	P04637	0.75
P18847	Q02078	0.7457060000000001
P18847	P05412	0.75
P18847	P49841	0.311133
P18847	Q01844	0.058035300000000005
P18847	Q15796	0.311133
P18847	P84022	0.75
P18847	Q92793	0.75
P12757	O75925	0.75
P12757	Q9H0M0	0.75
P12757	P03372	0.75
P12757	P12755	0.75
P12757	P84022	0.75
P12757	P36897	0.311133
P12757	P29590	0.311133
P12757	P06400	0.311133
P12757	Q09472	0.75
P12757	Q13569	0.75
P12757	Q13485	0.75
P12757	Q9UPN9	0.710749
P12757	P26641	0.75
P12757	Q15796	0.75
P12757	Q13547	0.311133
P12757	Q9H160	0.75
P31273	Q15788	0.473922
P31273	O43541	0.75
P31273	P62993	0.75
P31273	Q13485	0.311133
P35222	P03372	0.311133
P35222	P10275	0.75
P35222	P27986	0.75
P35222	Q13761	0.75
P35222	P17844	0.311133
P35222	Q9UPN9	0.75
P35222	Q9GZV5	0.75
P35222	P05106	0.75
P35222	P15884	0.75
P35222	P15336	0.710749
P35222	P63104	0.75
P35222	P29590	0.75
P35222	O14641	0.311133
P35222	P98177	0.75
P35222	Q15583	0.75
P35222	Q9UJU2	0.75
P35222	Q12778	0.473922
P35222	P16220	0.311133
P35222	Q99966	0.311133
P35222	Q92793	0.75
P35222	P41235	0.75
P35222	P48436	0.473922
P35222	P38398	0.75
P35222	P08047	0.311133
P35222	Q15796	0.75
P35222	Q13547	0.75
P35222	P01106	0.75
P35222	O43524	0.75
P35222	P84022	0.75
P35222	P37173	0.75
P35222	P14921	0.41388500000000006
P35222	Q13485	0.75
P35222	O15105	0.75
P35222	Q92905	0.311133
P35222	P49841	0.75
P04637	Q13118	0.401017
P04637	Q99966	0.522075
P04637	O15105	0.311133
P04637	Q96KQ7	0.568782
P04637	Q15788	0.75
P04637	P10275	0.75
P04637	Q92934	0.348804
P04637	Q9H160	0.75
P04637	P06400	0.75
P04637	P17844	0.75
P04637	Q01844	0.311133
P04637	O15111	0.75
P04637	P15884	0.75
P04637	P84022	0.75
P04637	Q13547	0.75
P04637	P11473	0.75
P04637	P25208	0.75
P04637	Q09472	0.75
P04637	P63104	0.75
P04637	P29590	0.75
P04637	Q02363	0.473922
P04637	O14641	0.75
P04637	Q14186	0.75
P04637	Q13573	0.311133
P04637	P49841	0.75
P04637	P18847	0.75
P04637	Q86V81	0.311133
P04637	O75928	0.75
P04637	O75925	0.75
P04637	P16220	0.75
P04637	Q9UER7	0.75
P04637	P04792	0.75
P04637	P23511	0.75
P04637	P41235	0.75
P04637	P62993	0.348804
P04637	Q99496	0.311133
P04637	P38398	0.75
P04637	P08047	0.75
P04637	Q15796	0.75
P04637	P01106	0.7457060000000001
P04637	P55316	0.7457060000000001
P04637	O43524	0.75
P04637	P61981	0.75
P04637	P03372	0.75
P04637	P12755	0.311133
P04637	P05412	0.41388500000000006
P04637	Q01196	0.348804
P04637	Q13569	0.28041900000000003
P04637	P14921	0.710749
P04637	Q16539	0.75
P04637	Q92905	0.75
P04637	O15350	0.75
P04637	Q13950	0.311133
P05556	P31749	0.348804
P05556	P15336	0.710749
P05556	P27986	0.62552
P05556	P05771	0.430888
P05556	P37173	0.75
P05556	Q02078	0.311133
P28749	Q13485	0.75
P28749	O43524	0.75
P28749	Q15022	0.348804
P28749	Q16254	0.75
P28749	P10275	0.311133
P28749	Q08999	0.75
P28749	P63104	0.75
P28749	P84022	0.75
P28749	Q02363	0.75
P28749	P38398	0.75
P28749	Q14186	0.75
P28749	Q14188	0.75
P28749	Q13573	0.49229300000000004
P28749	P08047	0.311133
P28749	Q15329	0.75
P28749	Q13547	0.75
P28749	P01106	0.311133
O60315	Q09472	0.311133
O60315	Q15796	0.75
O60315	Q13547	0.75
O60315	Q96KQ7	0.75
O60315	P84022	0.75
P34741	P05771	0.568782
Q09472	P05771	0.568782
Q09472	P10275	0.75
Q09472	P17275	0.75
Q09472	P27986	0.311133
Q09472	Q13761	0.75
Q09472	P06400	0.75
Q09472	Q13569	0.75
Q09472	P17844	0.75
Q09472	Q01844	0.7060310000000001
Q09472	O15111	0.75
Q09472	P15884	0.75
Q09472	O60315	0.311133
Q09472	P62993	0.75
Q09472	Q9H160	0.75
Q09472	P15336	0.75
Q09472	P16220	0.75
Q09472	P63104	0.568782
Q09472	Q8TAD8	0.75
Q09472	P11473	0.75
Q09472	P36897	0.311133
Q09472	Q99966	0.75
Q09472	P35222	0.75
Q09472	Q14186	0.473922
Q09472	Q15788	0.75
Q09472	Q13573	0.49229300000000004
Q09472	P37275	0.75
Q09472	P04637	0.75
Q09472	Q13952	0.473922
Q09472	Q9UJU2	0.75
Q09472	Q12778	0.75
Q09472	Q92793	0.75
Q09472	P41235	0.473922
Q09472	P48436	0.311133
Q09472	P25208	0.75
Q09472	P38398	0.75
Q09472	Q13485	0.75
Q09472	Q02078	0.75
Q09472	P08047	0.75
Q09472	Q06413	0.49229300000000004
Q09472	Q15796	0.75
Q09472	Q13547	0.75
Q09472	P01106	0.75
Q09472	P01100	0.75
Q09472	P55316	0.348804
Q09472	P23511	0.75
Q09472	O43524	0.75
Q09472	Q16254	0.348804
Q09472	P17535	0.75
Q09472	P03372	0.75
Q09472	P12755	0.75
Q09472	P12757	0.75
Q09472	P05412	0.75
Q09472	Q01196	0.75
Q09472	P84022	0.75
Q09472	P14921	0.49229300000000004
Q09472	O15105	0.75
Q09472	Q16539	0.75
Q09472	P53539	0.568782
Q09472	O15350	0.75
Q09472	Q13950	0.311133
